,id,brand,categories,dateUpdated,name,sizes,sourceURLs,prices.amountMin,prices.condition,prices.currency,prices.dateSeen,prices.merchant
380,AVpe-_RGLJeJML43zzYw,Man Friday,"[Team Sports, Throwing Equipment, Shots, Shoes, Women, Boots]",2015-11-16T02:53:16Z,Man Friday Women's Insulated Winter Fur Ankle Boots,,www.amazon.ca,122.6,new,CAD,2015-11-14T00:00:00Z,Manfridayus
381,AVpe-_RXilAPnD_xSXum,adidas,[Shoes],2015-08-22T00:42:55Z,Adidas Adizero Women's Handballschuhe Counterbl Orange / Wei�� / Grau Size:4.5 Uk - 37.1/3 Eu,,www.amazon.co.uk,59.56,new,EUR,2015-08-20T00:00:00Z,Sportposition
382,AVpe-_eF1cnluZ0-bVBU,adidas,"[Boys' Shoes, Shoes]",2016-03-30T05:14:13Z,"Adidas Adisnow Boots Children Cf, Cp, Ch Black Size 33 2015",,www.amazon.co.uk,46.97,new,EUR,2016-02-05T00:00:00Z,BIKESTER
383,AVpe-_fOilAPnD_xSXzr,Paramount,[Shoes],2015-09-10T17:42:54Z,Concealed Platform Stiletto Heel Court Party Shoes,,www.amazon.co.uk,16.99,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
384,AVpe-_gdilAPnD_xSX0Q,Robeez,"[Shoes, Slippers, sandals]",2016-02-11T01:28:56Z,Rugged Rob (infant/toddler),,www.6pm.com,17.99,New,USD,2016-02-01T00:00:00Z,6pm.com
385,AVpe-_gx1cnluZ0-bVCi,Qianyuyu,[Shoes],2015-08-24T20:09:38Z,Yu&yu Women's Shoes Bluefish Comfort Flat Heel Canvas Fashion Sneakers With Pure Pattem Shoes,,www.amazon.co.uk,88.0,new,EUR,2015-08-22T00:00:00Z,Amazon.co.uk
386,AVpe-_m81cnluZ0-bVEk,UGG Australia,[shoes women extended sizes],2015-06-02T07:46:48Z,Ugg Australia Classic Short Rosette Boots,,www.dillards.com,155.0,,USD,2015-06-01T06:58:25.478Z,Dillards.com
387,AVpe-_my1cnluZ0-bVEf,Northwest Territory,"[Shoes, Women's Shoes]",2016-03-30T08:43:42Z,Northwest Territory Ladies Beige / Purple Montana Hiking Trainers Waterproof Walking Shoes (uk 6),,www.amazon.co.uk,36.95,new,EUR,2016-03-29T00:00:00Z,CLB Retail Shopping
388,AVpe-_nB1cnluZ0-bVEq,Manolo Blahnik,"[Women, Shoes, Evening]",2016-04-09T08:38:34Z,Suede Bb Pumps,"[10.5, 5.5, 8.5, 10, 7, 6, 5, 9.5, 6.5, 7.5, 9, 8, 11, 12]",www.barneys.com,595.0,new,USD,2016-03-17T00:00:00Z,http://www.barneys.com/
389,AVpe-_udLJeJML43zzkM,Converse,[Shoes],2016-05-06T09:30:50Z,Weapon Skate Ox,"[10.5, 10, 9.5, 11.5, 9, 13, 11, 12]",www.6pm.com,34.99,New,USD,2016-04-05T00:00:00Z,6pm.com
390,AVpe-_xhilAPnD_xSX6C,Sleepers,[Shoes],2015-09-10T17:31:10Z,Sleepers Womens/ladies Theresa Embroidered Mule Slippers,,www.amazon.co.uk,11.99,new,EUR,2015-09-05T00:00:00Z,Amazon.co.uk
391,AVpe-a0h1cnluZ0-bIHL,Nike Kids,[Shoes],2016-05-04T20:05:06Z,Free 5.0 (big Kid),,www.6pm.com,46.99,New,USD,2015-10-21T00:00:00Z,6pm.com
392,AVpe-a3u1cnluZ0-bIIL,South Eastern Horticultural,[Shoes],2015-09-10T16:44:38Z,Briers Ladies Ankle Boots Stardust Size 4 Garden Shoes / Outdoor Boots,,www.amazon.co.uk,13.99,new,EUR,2015-09-06T00:00:00Z,South Eastern Horticultural
393,AVpe-aAVLJeJML43zmVf,Spot On,[Shoes],2015-09-10T17:38:39Z,Spot On Ballerina Slippers With Bow Detail,,www.amazon.co.uk,9.99,new,EUR,2015-09-05T00:00:00Z,Amazon.co.uk
394,AVpe-aBuLJeJML43zmVv,Dance Shoes,"[Shoes, Women, Athletic]",2016-08-27T18:42:28Z,Latin Shoes Soft Bottom/tango Shoes/just Shoes/friendship Dance Shoes/exercise Shoes,,www.amazon.ca,91.0,new,CAD,2016-08-26T00:00:00Z,Amazon.ca
395,AVpe-aLZLJeJML43zmZm,Vionic with Orthaheel Technology,[Walking Shoes],2015-08-14T18:17:27Z,Rhythm,"[6.5M, 7.5M, 7M, 8.5M, 6M, 11M, 10M, 9M, 8M, 9.5M, 5M, 12M]",www.shoes.com,119.95,New,USD,2015-07-18T05:00:00Z,Shoes.com
396,AVpe-aMtilAPnD_xSKtH,BeMIX,[Shoes],2015-08-24T20:11:31Z,Bemix Women's Shoes Stiletto Heel Heels/peep Toe/platform Sandals Office & Career/dress Black/green/red/beige,,www.amazon.co.uk,55.26,new,EUR,2015-08-23T00:00:00Z,Amazon.co.uk
397,AVpe-aUC1cnluZ0-bH9D,KLM-1123,[Shoes],2015-08-24T20:08:23Z,Klm Women's Shoes Round Toe Low Heel Oxfords Shoes More Colors Available,,www.amazon.co.uk,57.0,new,EUR,2015-08-22T00:00:00Z,Amazon.co.uk
398,AVpe-aYPLJeJML43zmek,Converse,[Men's Shoes],2015-07-15T11:42:37Z,Chuck Taylor Axel Mid Leather Sneaker,"[6M, 6.5M, 7M]",www.shoes.com,47.97,New,USD,2015-07-15T05:00:00Z,Shoes.com
399,AVpe-ao6ilAPnD_xSK3t,Bheema,"[Shoes, Men's Shoes, Cycling Shoes]",2016-03-30T05:50:02Z,Bheema Double Water Bottle Cage Extend Frame Holder For Bike Bicycle Mtb,,www.amazon.co.uk,14.59,new,EUR,2016-03-28T00:00:00Z,Amazon.co.uk
400,AVpe-b2X1cnluZ0-bIeo,Munich,"[Futsal Shoes, Boys' Shoes, Shoes, Indoor Court Shoes]",2016-04-02T05:29:18Z,Munich - G 3 Kid - 151535 - Footwear - Boy,,www.amazon.co.uk,53.95,new,EUR,2016-03-31T00:00:00Z,Amazon
401,AVpe-bWBilAPnD_xSLEb,Tsubo,[men shoes],2015-04-28T13:55:09Z,Tsubo Men's Beale Moc-toe Boots,,www.dillards.com,99.99,,USD,2015-04-26T22:16:49.427Z,Dillards.com
402,AVpe-bXnLJeJML43zmx1,inov-8,[Shoes],2016-02-09T23:59:17Z,Road-xtreme��� 188,,www.6pm.com,61.45,New,USD,2016-01-11T00:00:00Z,6pm.com
403,AVpe-bbV1cnluZ0-bIUM,StarlightKhussaShoes,[Shoes],2015-09-10T16:53:59Z,Womens Blue Velvet Casual Leather Indian Khussa Shoes Pumps,,www.amazon.co.uk,13.99,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
404,AVpe-bk-1cnluZ0-bIXy,Nike,[shoes children],2015-06-02T06:46:34Z,Nike Girls' Fusion Run 3 Tdv Running Shoes,,www.dillards.com,34.99,,USD,2015-06-01T06:11:31.766Z,Dillards.com
405,AVpe-blXLJeJML43zm3G,Nike,"[Shoes, Sneakers]",2016-03-03T16:54:20Z,Nike Women's Kaishi Casual Sneakers From Finish Line,,www1.macys.com,49.98,,USD,2016-03-03T00:00:00Z,
406,AVpe-bui1cnluZ0-bIba,Iron Fist,[Shoes],2015-09-10T17:43:06Z,Iron Fist Women's Manslayer Synthetic Peep Toes,,www.amazon.co.uk,64.84,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
407,AVpe-bxILJeJML43zm7f,Wear & Walk UK,[Shoes],2015-09-10T17:07:51Z,W&w Women Ladies Casual Flat Sandal Indian Handmade Embroidered Kolapuri Uk Size(zora),,www.amazon.co.uk,18.99,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
408,AVpe-c3E1cnluZ0-bI1u,Prada,"[Sneakers, shoes]",2015-07-22T18:13:33Z,Metallic Wing-tip Platform Loafer,,www.bergdorfgoodman.com,950.0,new,USD,2015-07-10T05:00:00Z,bergdorfgoodman.com
409,AVpe-cAm1cnluZ0-bIiC,Rag & Bone,[Shoes],2015-07-22T18:09:17Z,Shaw Leather Wedge Mule,,www.bergdorfgoodman.com,222.0,new,USD,2015-07-18T05:00:00Z,bergdorfgoodman.com
410,AVpe-cZ-1cnluZ0-bIqz,dickies,"[Dickies, Shoes]",2016-03-26T11:15:19Z,Slip-on Athletic Work Shoes - Men,"[10.5 MED, 11 MED, 9 MED, 7 MED, 9.5 MED, 10 MED, 8.5 MED]",www.kohls.com,54.99,New,USD,2015-09-14T00:00:00Z,Kohls.com
411,AVpe-cn1LJeJML43znO4,Arctic Cat,"[shoes, women's shoes]",2015-12-17T15:23:49Z,Arctic Cat Women's Winter Boots - Black,"[10, 7, 6, 9, 8, 11]",tws.target.com,48.0,,USD,2015-11-08T00:00:00Z,
412,AVpe-cxY1cnluZ0-bIzo,AKU,"[Shoes, Women's Shoes]",2016-03-30T03:32:54Z,Aku Ultra Light Micro Gtx W 's Trekking & Hiking Shoes Women,"[40, 39]",www.amazon.co.uk,130.36,new,EUR,2016-03-28T00:00:00Z,LATINI SPORT
413,AVpe-d0c1cnluZ0-bJMG,Diamant,[Shoes],2015-08-24T20:34:16Z,Diamant Dance Shoes 001-103-040 5,,www.amazon.co.uk,57.64,new,EUR,2015-08-22T00:00:00Z,Shoes4Dancers
414,AVpe-d70LJeJML43zntW,Intaglia Designs,"[Women's Casual Shoes, Shoes, Women's Boots, Women's Shoes]",2016-03-19T01:08:10Z,Intaglia Designs Women's Nashville Black Extended-calf Knee-high Fashion Riding Boot - Wide Width Available,"[10, 8.5, 7, 9.5, 7.5, 9, 8, 11]",www.sears.com,40.0,,USD,2016-03-17T00:00:00Z,Sears.com
415,AVpe-dBQLJeJML43znYB,Beach Essentials,[Shoes],2015-09-10T16:52:22Z,Beach Essentials Ladies Blue Plain Clog Sandal,,www.amazon.co.uk,8.0,new,EUR,2015-09-06T00:00:00Z,Brantano Footwear
416,AVpe-dC6ilAPnD_xSLrz,Puma,"[Shoes, Men's Shoes, Indoor Court Shoes, Women's Shoes]",2016-04-02T06:43:38Z,Puma Puma Speed Star Fade Sports Shoes - Indoors Unisex-adult,,www.amazon.co.uk,39.95,new,EUR,2016-04-01T00:00:00Z,Amazon.co.uk
417,AVpe-dRe1cnluZ0-bI_O,Pierre Balmain,"[Sandals, Shoes]",2016-05-08T01:46:12Z,Cono Sandal,"[38.5, 37.5, 40, 36, 39, 37, 38]",www.6pm.com,139.0,New,USD,2016-05-06T00:00:00Z,6pm.com
418,AVpe-dVQilAPnD_xSLyq,Prada,[shoes],2015-05-19T18:57:35Z,Suede Square-toe Pumps,[35 5],www.saksfifthavenue.com,620.0,New,USD,2015-05-15T18:11:55.289Z,saksfifthavenue.com
419,AVpe-dfPilAPnD_xSL25,UGG,"[Shoes, Boots]",2016-05-06T09:35:51Z,Maaverik,"[5.5, 8.5, 10, 7, 6, 5, 9.5, 6.5, 7.5, 9, 8, 11, 12]",www.6pm.com,129.99,New,USD,2016-05-05T00:00:00Z,6pm.com
420,AVpe-dlyLJeJML43znlz,Just Cavalli,[Shoes],2015-09-10T16:16:34Z,Just Cavalli Black Leather Snake Skin Print Fashion Sneakers Shoes,,www.amazon.co.uk,89.99,new,EUR,2015-09-07T00:00:00Z,VIPCOUTURE
421,AVpe-dnLLJeJML43znmk,Roxy,"[Sandals, Shoes]",2016-02-09T23:59:37Z,Lanai,"[7, 8]",www.6pm.com,17.27,New,USD,2016-01-12T00:00:00Z,6pm.com
422,AVpe-drJLJeJML43znno,Pikolinos,[shoes],2015-04-16T16:02:21Z,Pikolinos Mens Pamplona 03q-6467 Boot,,www.amazon.com,99.99,,USD,2015-04-02T10:30:21.460Z,
423,AVpe-dvY1cnluZ0-bJKG,Pelle Moda,[shoes],2015-05-21T12:15:31Z,Pelle Moda Jett Dress Sandals,,www.dillards.com,195.0,,USD,2015-05-19T18:19:12.847Z,Dillards.com
424,AVpe-e4j1cnluZ0-bJk_,Merrell,[shoes],2015-01-10T19:34:11Z,Merrell Men's Running Shoes,,www.amazon.in,3039.6,,INR,2015-01-06T02:25:40.422Z,
425,AVpe-eBP1cnluZ0-bJQs,B.O.C.,[Girls' Shoes],2015-08-14T18:11:23Z,Kinley Sandal Toddler/preschool,"[1M, 11M, 10M, 9M, 12M]",www.shoes.com,34.95,New,USD,2015-07-18T05:00:00Z,Shoes.com
426,AVpe-eQMLJeJML43zn00,Mizuno,"[Court Shoes, Shoes, Indoor Court Shoes, Women's Shoes]",2016-04-02T06:10:22Z,Mizuno Wave Rally 5 Women's Indoor Court Shoes - Aw15,,www.amazon.co.uk,61.22,new,EUR,2016-03-31T00:00:00Z,Amazon.co.uk
427,AVpe-eRq1cnluZ0-bJXD,John Lobb,"[Men, Shoes, Boots]",2016-07-31T22:41:24Z,Ankle-wrap Jodhpur Boots,"[8, 9, 10, 11, 12, 8.5, 9.5, 10.5, 11.5]",www.barneys.com,1795.0,new,USD,2016-05-20T23:09:58Z,http://www.barneys.com/
428,AVpe-eZcilAPnD_xSML-,Lora Dora,[Shoes],2015-09-10T17:16:15Z,Girls Kids Flat Fur Lined Army Ankle Combat Military Faux Fur Lined Worker Snowboots Faux Suede Leather Lace Up Childrens Size Uk 10-2.5,,www.amazon.co.uk,11.99,new,EUR,2015-09-05T00:00:00Z,Lora Dora
429,AVpe-edHLJeJML43zn5H,JNTworld,"[Shoes, Cycling, Accessories, Bike Backpacks]",2016-04-04T03:38:55Z,Jntworld Unisex Mens Womens Kids Shoulder Bag Sling Messenger Bag Backpack Rucksack For Hiking Travelling,,www.amazon.co.uk,18.99,new,EUR,2016-04-02T00:00:00Z,jntworld
430,AVpe-efp1cnluZ0-bJbc,Inch Blue,[Shoes],2015-08-15T02:17:55Z,Inch Blue Navy Hippo 0-6m,,www.amazon.co.uk,11.95,new,EUR,2015-08-09T00:00:00Z,AdventureBaby
431,AVpe-esg1cnluZ0-bJga,adidas,"[Shoes, Men's Shoes, Indoor Court Shoes]",2016-04-02T07:38:47Z,Adidas Snice Cf I - orange/blue/byello,,www.amazon.co.uk,21.72,new,EUR,2016-04-01T00:00:00Z,worldofsport
432,AVpe-esuLJeJML43zn-z,Fly Flot,[Shoes],2015-09-10T17:43:49Z,Fly Flot Womens Slippers,,www.amazon.co.uk,19.55,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
433,AVpe-evuLJeJML43zn_u,Fashionback,"[Women, Snowshoeing, Shoes, Boots]",2016-02-02T23:22:26Z,Fashionback Women's Autumn Leather Fashion Boots 7 Sizes 7 Sizes,,www.amazon.ca,251.98,new,CAD,2016-01-29T00:00:00Z,Amazon.ca
434,AVpe-f4ZilAPnD_xSMuv,Chloe,[shoes],2015-05-19T19:43:46Z,Pat Studded Leather Loafers,[35 5],www.saksfifthavenue.com,1150.0,New,USD,2015-05-16T17:55:49.026Z,saksfifthavenue.com
435,AVpe-fGEilAPnD_xSMby,Bobux,"[Baby, Baby Shoes]",2016-02-14T12:28:25Z,Bobux Baby Soft Sole Shoes In Pretty Paris Navy Size Large (15 To 21months),,www.ebay.com.au,44.95,New in box,AUD,2016-02-10T00:00:00Z,
436,AVpe-fOEilAPnD_xSMfD,Makino,"[Sports, Women, Shoes, Outdoor, Hiking Shoes]",2016-07-28T07:15:27Z,Makino Women's Outdoor Sport Hiking Shoe,,www.amazon.com,65.0,,USD,2016-01-12T00:00:00Z,
437,AVpe-fRDLJeJML43zoMT,SKECHERS KIDS,[Shoes],2016-05-03T16:58:15Z,Chit Chat 10533l Lights (little Kid/big Kid),,www.6pm.com,29.99,New,USD,2016-03-22T00:00:00Z,6pm.com
438,AVpe-fVu1cnluZ0-bJvi,Lady shoes,[Shoes],2015-08-24T20:34:09Z,Klm Latin Customizable Women's Sandals Leather Dance Shoes,,www.amazon.co.uk,56.0,new,EUR,2015-08-22T00:00:00Z,Amazon.co.uk
439,AVpe-fYX1cnluZ0-bJwi,Teva,[Shoes],2016-06-21T14:34:10Z,Freewheel Washed Canvas,"[8.5, 10, 5.5, 6, 5, 6.5, 7.5, 8, 11, 12]",www.zappos.com,70.0,new,USD,2016-06-20T00:00:00Z,
440,AVpe-ffiLJeJML43zoR0,Nine West,"[Loafers, Shoes]",2016-05-06T23:48:08Z,Lobster,"[10.5, 10, 8.5, 5.5, 7, 6, 9.5, 5, 6.5, 7.5, 9, 8, 11]",www.6pm.com,47.74,New,USD,2016-04-10T00:00:00Z,6pm.com
441,AVpe-fgwilAPnD_xSMmI,Hi-Tec,"[Sports, Shoes, Men's Shoes, Trainers]",2016-03-09T18:02:33Z,Hi-tec Alto Waterproof Mens Sports Trainers Outdoor Walking Shoe Footwear Boot,"[12, 10, 7]",www.amazon.co.uk,61.95,new,EUR,2016-03-07T00:00:00Z,Amazon.co.uk
442,AVpe-fhxilAPnD_xSMmT,Gianvito Rossi,"[Heels, Women, Sandals, Shoes]",2016-01-25T18:09:35Z,Strappy Lace-up Sandals,"[10.5, 5.5, 8.5, 9.5, 11, 12, 10, 7, 6, 5, 6.5, 7.5, 9, 11.5, 8]",www.barneys.com,995.0,new,USD,2016-01-12T00:00:00Z,http://www.barneys.com/
443,AVpe-fkz1cnluZ0-bJ1G,Trend,[Shoes],2015-08-15T02:52:19Z,Parental Advisory Unisex Sweatshirt (medium),,www.amazon.co.uk,9.99,new,EUR,2015-08-08T00:00:00Z,SEE_BUY_WEAR
444,AVpe-fnE1cnluZ0-bJ1_,Dunlop,[Shoes],2015-09-10T16:13:28Z,"Men's Ladies Waterproof Footwear Dunlop Bedget Wellingtons Snow Boot Wellies Rubber Shoe Boots (uk Size 6, Green)",,www.amazon.co.uk,12.99,new,EUR,2015-09-08T00:00:00Z,My Shoe Store
445,AVpe-fnF1cnluZ0-bJ2A,Report,"[Oxfords, Shoes]",2016-05-08T02:05:54Z,Eliyot,"[10.5, 8.5, 10, 9.5, 9, 8, 13, 11, 12]",www.6pm.com,24.99,New,USD,2016-04-29T00:00:00Z,6pm.com
446,AVpe-fxfLJeJML43zoXd,Gibra,[Shoes],2015-09-10T17:40:35Z,Gibra Slippers With White Soles,,www.amazon.co.uk,17.59,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
447,AVpe-g51ilAPnD_xSNGt,K-Swiss Kids,[Shoes],2016-06-21T14:17:29Z,Classic Vn (infant/toddler),,www.zappos.com,35.0,new,USD,2016-06-19T00:00:00Z,
448,AVpe-g6xilAPnD_xSNG1,Lady shoes,[Shoes],2015-08-24T20:12:21Z,Klm Women's Shoes Round Toe Chunky Heel Flocking Ankle Boots With Zipper More Colors Available,,www.amazon.co.uk,49.0,new,EUR,2015-08-23T00:00:00Z,QiYue Shop
449,AVpe-gAHLJeJML43zoc4,Intrepid International,"[Horse Care Equipment, Equestrian Sports, Women, Shoes, Boots]",2016-05-05T16:24:22Z,Ankle Boot W/fleece,"[Small, Large]",www.amazon.ca,48.45,new,CAD,2016-01-31T00:00:00Z,UrbanInspirations
450,AVpe-gEALJeJML43zoeF,Call it SPRING,"[Sandals, Shoes]",2016-05-06T23:52:16Z,Bellana,,www.6pm.com,21.59,New,USD,2016-05-06T00:00:00Z,6pm.com
451,AVpe-gLJilAPnD_xSM11,Boxfresh,[Shoes],2015-09-10T16:22:36Z,Boxfresh Bxfl Lo Trainers Brown,,www.amazon.co.uk,39.99,new,EUR,2015-09-07T00:00:00Z,Amazon.co.uk
452,AVpe-gPA1cnluZ0-bKDa,Snoboot,[Shoes],2015-09-10T17:18:37Z,"Snoboot Tattoo High, Women's Snow Boots",,www.amazon.co.uk,52.65,new,EUR,2015-09-05T00:00:00Z,Amazon.co.uk
453,AVpe-gQk1cnluZ0-bKD2,HeelzSoHigh,[Shoes],2015-09-10T17:17:11Z,Ladies Black Ex-designer Lace-up Brogue Heeled Boots Work Shoes Pumps Size 3-8,,www.amazon.co.uk,9.99,new,EUR,2015-09-05T00:00:00Z,Amazon.co.uk
454,AVpe-gVJilAPnD_xSM5R,adidas,"[Shoes, Boys' Shoes, Indoor Court Shoes]",2016-01-17T11:05:40Z,Adidas - Snice 4 Shoes - Eqt Pink S16 - 6k,,www.amazon.co.uk,22.74,new,EUR,2016-01-13T00:00:00Z,Mosfashion
455,AVpe-gVgLJeJML43zokZ,Vaneli,"[Sandals, Shoes]",2016-05-06T23:43:39Z,Melea,"[8.5, 7, 6, 9.5, 6.5, 7.5, 9]",www.6pm.com,44.99,New,USD,2016-05-06T00:00:00Z,6pm.com
456,AVpe-gYrilAPnD_xSM6S,Sigerson Morrison,"[Shoes, Sandals]",2015-10-08T18:09:43Z,Hadiya,[8.5],www.6pm.com,160.99,New,USD,2015-10-07T00:00:00Z,6pm.com
457,AVpe-g_m1cnluZ0-bKVH,Clarks,[Shoes],2015-09-10T17:01:56Z,Clarks Womens Smart Clarks Compass Point Suede Shoes In Black,,www.amazon.co.uk,34.99,new,EUR,2015-09-06T00:00:00Z,Amazon.co.uk
458,AVpe-gxl1cnluZ0-bKQA,Jessica Simpson,"[Heels, Shoes]",2016-05-18T08:59:39Z,Jasmint,"[10, 8.5, 9.5, 9]",www1.macys.com,31.99,New,USD,2015-10-21T00:00:00Z,6pm.com
459,AVpe-h-oLJeJML43zpJD,Dolcis,[Shoes],2015-09-10T17:02:58Z,New Ladies Dolcis Flat Brogues Lace Up Pumps Shoes Flats,,www.amazon.co.uk,25.0,new,EUR,2015-09-06T00:00:00Z,Footwear Sensation
460,AVpe-h1N1cnluZ0-bKnU,Rachel Kids,"[Shoes, Boots]",2016-07-29T22:30:04Z,Khloe (toddler/little Kid),,www.6pm.com,22.99,New,USD,2016-02-05T00:00:00Z,6pm.com
461,AVpe-hAn1cnluZ0-bKVt,Naturalizer,"[Sandals, Shoes]",2016-05-06T23:34:19Z,Wyonna,"[10.5, 5.5, 8.5, 9.5, 11, 10, 7, 6, 6.5, 7.5, 9, 8]",www.6pm.com,24.15,New,USD,2016-05-05T00:00:00Z,6pm.com
462,AVpe-hLALJeJML43zo3c,ARMANI JEANS,[Shoes],2015-08-24T19:42:39Z,Armani Jeans Suede Runner Trainers Blue,,www.amazon.co.uk,101.9,new,EUR,2015-08-23T00:00:00Z,experya
463,AVpe-hSm1cnluZ0-bKb2,Toe Guard,[Shoes],2015-09-10T16:25:48Z,Safety Hiker Work Boot Breathable Steel Toe Cap and Midsole Comfort Fit,,www.amazon.co.uk,20.0,new,EUR,2015-09-07T00:00:00Z,Amazon.co.uk
464,AVpe-hazilAPnD_xSNSn,Roper Kids,"[Shoes, Boots]",2016-07-29T22:30:04Z,Daisy Glitter Chunk (toddler/little Kid),,www.zappos.com,39.99,New,USD,2016-05-22T00:00:00Z,6pm.com
465,AVpe-hcULJeJML43zo91,Diamant,"[Shoes, Women's Shoes, Dance Shoes]",2016-03-09T18:27:39Z,Diamant Women's Diamant Damen Latein Tanzschuhe 035-077-040 Ballroom Dance Shoes,[33 1/3],www.amazon.co.uk,67.79,new,EUR,2016-03-06T00:00:00Z,Amazon.co.uk
466,AVpe-hpAilAPnD_xSNXN,Teva,"[Women, Shoes, Shoes Under 100, Sandals]",2015-10-30T22:01:44Z,X Honestlywtf 'universal' Flatform Sandal (women),"[5, 6, 7, 8, 9, 10, 11]",shop.nordstrom.com,99.95,,USD,2015-10-29T00:00:00Z,
467,AVpe-i0AilAPnD_xSNu3,Roxy,"[Shoes, Boots]",2016-02-11T01:24:17Z,Concord,"[8.5, 10, 7, 6, 6.5, 7.5, 9, 8]",www.6pm.com,25.99,New,USD,2016-02-06T00:00:00Z,6pm.com
468,AVpe-i0c1cnluZ0-bK7v,Frye,[shoes],2015-04-03T12:10:40Z,'gavin' Slip-on Sneaker (women),[6],shop.nordstrom.com,167.95,,USD,2015-04-03T15:44:28.846Z,
469,AVpe-i24ilAPnD_xSNwb,Qianyuyu,[Shoes],2015-08-24T20:10:26Z,Yu&yu Women's Shoes Closed Toe Flat Heel Loafers Shoes More Colors Available,,www.amazon.co.uk,82.47,new,EUR,2015-08-22T00:00:00Z,Amazon.co.uk
470,AVpe-i66LJeJML43zpcp,Gucinari,[Shoes],2015-09-10T16:29:35Z,Gucinari Parma Mens Leather Brogue Shoes Black,,www.amazon.co.uk,64.99,new,EUR,2015-09-07T00:00:00Z,Amazon.co.uk
471,AVpe-i7SLJeJML43zpc6,Frye,"[Shoes, Boots]",2016-01-13T17:11:41Z,Jackie Tall Riding,[5.5],www.6pm.com,263.89,New,USD,2016-01-12T00:00:00Z,6pm.com
472,AVpe-i7lLJeJML43zpdG,Barneys New York,"[Women, Shoes, Flats, Ballet Flats]",2016-08-12T09:39:25Z,Rita Flats,"[5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11]",www.barneys.com,89.0,new,USD,2016-01-13T00:00:00Z,http://www.barneys.com/
473,AVpe-iRT1cnluZ0-bKwv,Matisse,"[Shoes, Boots]",2016-05-06T09:48:52Z,Kate Bosworth I Matisse,"[8.5, 7, 6, 6.5, 7.5, 9, 8]",www.6pm.com,274.99,New,USD,2016-05-05T00:00:00Z,6pm.com
